millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2,F0,F1,F2,G0,G1,G2,H0,H1,H2
13466,-52.66935,4.618517,-42.700874,63.93163,-5.2522726,-54.74507,-62.774696,7.153062,0.36683527,-120.63696,9.568824,-1.922427,115.31288,2.3952594,-1.3417109,-13.1865425,-1.6069664,-3.193891,-129.5512,-52.310722,-17.377867,112.320915,15.918551,-17.565756
13481,-54.167885,3.8717158,-42.969078,61.74736,-6.4021316,-55.06595,-62.785954,7.1664553,0.37453768,-120.61971,9.575095,-1.9176556,115.33938,2.3843994,-1.3590575,-13.188569,-1.6748236,-3.171937,-129.46158,-52.333786,-17.378157,112.32066,15.828309,-17.588531
13495,-55.839455,3.0656836,-43.33131,59.282894,-7.5652437,-55.34311,-62.79966,7.183267,0.38781315,-120.58596,9.594266,-1.9044635,115.339516,2.3769174,-1.3708797,-13.190356,-1.7373272,-3.1646748,-129.34807,-52.362576,-17.376362,112.32133,15.650232,-17.618677
13508,-57.739384,2.1066275,-43.820446,56.840004,-8.648774,-55.499638,-62.822994,7.1991806,0.38532218,-120.54609,9.65327,-1.8765624,115.34759,2.3673398,-1.3728304,-13.187583,-1.7920423,-3.1515846,-129.22783,-52.398445,-17.377321,112.33119,15.441261,-17.67257
13523,-59.76581,1.1092851,-44.230335,54.68163,-9.595072,-55.578846,-62.82521,7.190672,0.39815938,-120.51881,9.674687,-1.8545887,115.34736,2.369507,-1.3824761,-13.194543,-1.7991658,-3.1506467,-129.10551,-52.456745,-17.36244,112.321686,15.235786,-17.70558
13538,-61.674297,0.21488015,-44.42284,52.921417,-10.294214,-55.660816,-62.83718,7.1872244,0.39160436,-120.48668,9.668208,-1.8398305,115.33807,2.3693583,-1.3825533,-13.200909,-1.7854545,-3.1521304,-128.96167,-52.523037,-17.362013,112.33428,15.101653,-17.732716
13551,-63.171516,-0.50740254,-44.57902,51.6106,-10.745662,-55.74596,-62.839622,7.1906457,0.3971776,-120.468185,9.683953,-1.8376259,115.33966,2.3694355,-1.3827018,-13.200709,-1.7785094,-3.1529381,-128.85924,-52.55451,-17.35743,112.328156,15.064704,-17.738338
13566,-64.1787,-1.0495013,-44.81996,50.69502,-11.066486,-55.74162,-62.848476,7.1850686,0.4006032,-120.454384,9.68207,-1.845607,115.330376,2.369287,-1.3827792,-13.207077,-1.764798,-3.1544237,-128.78389,-52.552128,-17.360332,112.34547,15.159258,-17.723427
13580,-64.85554,-1.405001,-44.986168,50.113358,-11.31965,-55.580856,-62.851204,7.184862,0.40021628,-120.42905,9.682064,-1.8437066,115.32268,2.369215,-1.3830049,-13.206669,-1.7517042,-3.1629837,-128.71222,-52.546333,-17.369267,112.34678,15.301557,-17.696377
13593,-65.44411,-1.653264,-44.931175,49.611263,-11.554826,-55.434727,-62.86289,7.185042,0.3996221,-120.41251,9.6856785,-1.84842,115.313385,2.3690665,-1.383082,-13.213838,-1.7649771,-3.1542947,-128.63802,-52.557163,-17.365953,112.359314,15.435592,-17.669928
13608,-66.23901,-1.6621852,-44.556137,49.025024,-11.78468,-55.34679,-62.86561,7.184835,0.39923525,-120.39719,9.6798,-1.8505526,115.313385,2.3690665,-1.383082,-13.213838,-1.7649771,-3.1542947,-128.55388,-52.559845,-17.36989,112.374245,15.509754,-17.661272
13622,-67.00598,-1.7232785,-44.324062,48.375572,-11.982155,-55.295246,-62.86561,7.184835,0.39923525,-120.3809,9.679985,-1.8492208,115.31345,2.3653245,-1.3889922,-13.214232,-1.778867,-3.1526778,-128.48332,-52.56726,-17.37262,112.37912,15.490514,-17.664696
13636,-67.74938,-1.9342653,-44.345398,47.68298,-12.126176,-55.191147,-62.8773,7.1850157,0.39864105,-120.36556,9.674108,-1.8513553,115.31505,2.365401,-1.389141,-13.221391,-1.7929353,-3.1509302,-128.37991,-52.585476,-17.374334,112.38097,15.394715,-17.683815
13650,-68.46981,-2.169675,-44.3888,46.994823,-12.238704,-54.995617,-62.879738,7.1884375,0.4042129,-120.35198,9.6687975,-1.8532966,115.30576,2.3652523,-1.3892176,-13.2217865,-1.8068249,-3.149312,-128.28789,-52.606438,-17.373135,112.37668,15.261975,-17.708576
13668,-69.431694,-2.2394621,-44.192856,46.36779,-12.297063,-54.739216,-62.8887,7.188824,0.40400568,-120.33665,9.662919,-1.8554347,115.33143,2.3440835,-1.3833948,-13.222382,-1.8276592,-3.1468854,-128.19551,-52.62152,-17.37556,112.38511,15.143096,-17.738277
13678,-70.555756,-2.2858367,-43.800446,45.83822,-12.299661,-54.493153,-62.891422,7.1886177,0.40361848,-120.312294,9.656853,-1.8570071,115.33889,2.3463223,-1.3928169,-13.216222,-1.8475192,-3.1376488,-128.10349,-52.64246,-17.374393,112.377075,15.075947,-17.749985
13693,-71.55077,-2.3153741,-43.33854,45.54685,-12.196174,-54.229042,-62.903225,7.1947594,0.399388,-120.29694,9.650975,-1.8591489,115.33889,2.3463223,-1.3928169,-13.217207,-1.8830394,-3.1405492,-128.0021,-52.66259,-17.377897,112.39063,15.063842,-17.758041
13706,-72.269905,-2.352822,-42.966225,45.571014,-11.9440155,-53.970207,-62.903507,7.1911283,0.3934297,-120.28184,9.641663,-1.8552501,115.33119,2.3462493,-1.3930409,-13.217404,-1.8899841,-3.1397398,-127.88122,-52.69821,-17.379221,112.39904,15.062879,-17.773067
13720,-72.82459,-2.2481441,-42.517498,45.844784,-11.611915,-53.691265,-62.915184,7.19131,0.39283478,-120.257256,9.648283,-1.8496897,115.33119,2.3462493,-1.3930409,-13.217802,-1.903874,-3.1381228,-127.74304,-52.757153,-17.376501,112.401215,15.027232,-17.777048
13734,-73.01852,-2.0511532,-42.04566,46.41139,-11.174045,-53.409325,-62.91774,7.2006936,0.39476883,-120.23167,9.660962,-1.8406525,115.321594,2.3520076,-1.3968518,-13.217999,-1.9108186,-3.1373138,-127.64594,-52.787006,-17.379929,112.39721,14.976627,-17.789558
13749,-73.00725,-1.7546027,-41.592773,47.63994,-10.546975,-53.04702,-62.91774,7.2006936,0.39476883,-120.21411,9.670644,-1.841888,115.32319,2.3520832,-1.3970006,-13.22476,-1.9109955,-3.1371756,-127.58035,-52.785378,-17.378277,112.402,14.901354,-17.80337
13764,-72.78561,-1.4115562,-41.100067,49.04388,-9.811927,-52.561005,-62.929314,7.1949134,0.39781052,-120.199524,9.671394,-1.8403609,115.32327,2.3483415,-1.4029113,-13.22496,-1.9171436,-3.1294231,-127.505455,-52.782913,-17.381285,112.4109,14.84262,-17.818008
13778,-72.12059,-1.0764349,-40.526108,50.608566,-8.895123,-52.044968,-62.93203,7.1947045,0.39742324,-120.18418,9.665518,-1.8425064,115.32334,2.3446,-1.4088218,-13.225159,-1.9240882,-3.1286137,-127.410995,-52.795948,-17.382122,112.41039,14.812545,-17.82544
13791,-71.19358,-0.41945013,-39.79447,52.354397,-7.8595505,-51.43736,-62.940998,7.1950917,0.39721525,-120.160995,9.649948,-1.8415265,115.31406,2.3444507,-1.4088968,-13.231524,-1.9095784,-3.1231515,-127.337074,-52.806713,-17.378979,112.41198,14.802887,-17.826437
13805,-70.147125,0.33037126,-38.901382,54.2463,-6.7383704,-50.754974,-62.94371,7.1948853,0.39682814,-120.14468,9.650128,-1.840198,115.30634,2.3443758,-1.4091209,-13.238284,-1.9097545,-3.1230135,-127.24492,-52.827568,-17.377968,112.41982,14.805901,-17.835588
13820,-69.06331,1.1217792,-37.93269,56.115955,-5.632021,-50.042873,-62.94643,7.194677,0.39644095,-120.12931,9.644254,-1.8423495,115.29706,2.3442268,-1.4091959,-13.237888,-1.8958654,-3.1246336,-127.17454,-52.834885,-17.38086,112.42657,14.8168745,-17.832958
13833,-67.90626,1.9874177,-36.90709,57.87501,-4.57787,-49.306915,-62.958107,7.194857,0.3958458,-120.11449,9.648449,-1.8468628,115.29866,2.3443017,-1.4093451,-13.247047,-1.8961782,-3.1246724,-127.099846,-52.8324,-17.38389,112.42345,14.826425,-17.830557
13848,-66.82686,2.8711596,-35.900036,59.338078,-3.6262493,-48.60974,-62.958107,7.194857,0.3958458,-120.09814,9.64863,-1.8455346,115.28937,2.3441522,-1.4094201,-13.246848,-1.8900316,-3.1324263,-127.04367,-52.82573,-17.381182,112.43594,14.844283,-17.829779
13862,-65.9087,3.7245612,-34.961056,60.643314,-2.734477,-47.924328,-62.969788,7.195035,0.39525053,-120.0818,9.64881,-1.8442067,115.28166,2.3440778,-1.409644,-13.253411,-1.8832635,-3.1331,-126.980484,-52.82605,-17.381273,112.432816,14.853836,-17.827375
13926,-27.792406,13.650665,6.9775705,68.08237,1.8979415,-43.08046,-62.996315,7.1819563,0.38540262,-119.68247,9.805295,-1.9016032,115.2399,2.3473012,-1.4045584,-13.2846365,-1.7938719,-3.1429856,-125.15762,-52.702564,-17.398672,112.61026,15.562816,-17.690489
13954,-24.978058,13.599113,7.884434,110.97416,11.246321,1.3195844,-63.00173,7.1815405,0.3846306,-119.65858,9.800136,-1.9187294,115.22284,2.3508248,-1.3989505,-13.296768,-1.7456186,-3.1484177,-125.03299,-52.689976,-17.404755,112.61541,15.457487,-17.712265
14007,-18.572393,13.236768,8.746391,118.39517,10.746854,3.3804095,-63.224327,7.134455,0.5060515,-119.62053,9.796652,-1.9498563,114.9391,2.4349208,-1.3195419,-13.436485,-1.2833593,-3.2504435,-124.864555,-52.616467,-17.403616,112.6467,15.886817,-17.617302
14022,-16.19686,12.570695,8.538307,120.822464,10.362724,3.8988397,-63.23588,7.1286907,0.5091177,-119.61319,9.797034,-1.9490826,114.931305,2.4386165,-1.3138741,-13.436285,-1.276416,-3.2512646,-124.784424,-52.620907,-17.409464,112.64527,15.946781,-17.600513
14035,-13.597873,11.979803,8.406114,123.031395,9.971611,4.446104,-63.236,7.1346426,0.50546306,-119.59557,9.806737,-1.950244,114.921684,2.4443624,-1.3177125,-13.442837,-1.2696608,-3.2519855,-124.73724,-52.60743,-17.403599,112.66554,15.945714,-17.605816
14049,-11.063832,11.443437,8.4536495,124.93119,9.608874,4.922668,-63.247673,7.1348276,0.5048746,-119.58702,9.816631,-1.9519792,114.91396,2.444297,-1.3179431,-13.449587,-1.2698491,-3.2518852,-124.686104,-52.591434,-17.410173,112.66541,15.885581,-17.621181
14063,-9.051296,11.367248,8.655966,126.524796,9.350897,5.242987,-63.25035,7.1346264,0.50448775,-119.56838,9.832374,-1.9496258,114.90465,2.444149,-1.3180258,-13.451621,-1.2560625,-3.2537177,-124.6121,-52.600304,-17.405348,112.663956,15.8033085,-17.632376
14077,-7.5224,11.442227,8.775504,128.02638,9.266186,5.4187927,-63.250237,7.128676,0.508143,-119.55299,9.826524,-1.9517816,114.89685,2.4478462,-1.3123598,-13.458172,-1.2493075,-3.2544408,-124.54134,-52.605633,-17.406527,112.66916,15.762097,-17.633135
14092,-6.1578794,11.621855,8.723127,129.55035,9.251468,5.553415,-63.261906,7.128862,0.5075551,-119.535355,9.836225,-1.9529338,114.88875,2.4574375,-1.3104522,-13.464122,-1.2217233,-3.2576337,-124.46865,-52.603165,-17.409431,112.67479,15.768949,-17.634867
14106,-4.670856,11.646926,8.545767,131.08485,9.297802,5.645546,-63.264465,7.1227117,0.51082474,-119.52679,9.846124,-1.954662,114.88064,2.4670296,-1.3085464,-13.470273,-1.2010827,-3.2600064,-124.41646,-52.59851,-17.40827,112.68447,15.82243,-17.62963
14120,-3.0517042,11.702559,8.346769,132.4515,9.468151,5.7136354,-63.276142,7.1228967,0.5102373,-119.51016,9.849789,-1.9593215,114.863144,2.4802384,-1.3008311,-13.475972,-1.1673723,-3.2709706,-124.34387,-52.59604,-17.41117,112.69456,15.914081,-17.60629
14134,-1.5506374,11.935581,8.159258,133.53377,9.694963,5.7901387,-63.276028,7.1169477,0.513894,-119.50159,9.859687,-1.9610461,114.84539,2.4955745,-1.3027743,-13.474767,-1.1257147,-3.275912,-124.28977,-52.58949,-17.40821,112.700905,16.007166,-17.590816
14148,-0.47314784,12.385361,8.040392,134.41776,9.916602,5.8905797,-63.287174,7.1088843,0.52656764,-119.49279,9.873065,-1.9687852,114.83759,2.4992774,-1.2971143,-13.480714,-1.0981336,-3.2791154,-124.23894,-52.573498,-17.414738,112.70594,16.07811,-17.57118
14162,0.27866435,12.856701,8.05568,135.28172,10.129735,5.973908,-63.304077,7.102724,0.52886784,-119.48522,9.876928,-1.9740204,114.82803,2.5012524,-1.3068553,-13.480456,-1.0920069,-3.2868814,-124.188065,-52.563416,-17.417765,112.7115,16.145086,-17.557419
14177,1.0766295,13.197322,8.151124,136.19835,10.35679,5.9768343,-63.343555,7.0768013,0.55058664,-119.47594,9.880211,-1.979455,114.82969,2.497571,-1.3128989,-13.487208,-1.0921984,-3.2867916,-124.14258,-52.53865,-17.419504,112.71796,16.216208,-17.539143
14190,2.0543857,13.474713,8.137237,137.15059,10.600063,5.8986063,-63.383385,7.0316887,0.5677666,-119.47036,9.8720045,-1.99172,114.819984,2.5070786,-1.3108516,-13.486604,-1.07137,-3.289264,-124.0979,-52.527122,-17.415318,112.72281,16.287142,-17.519398
14204,3.0289943,13.779674,7.895025,138.1267,10.82126,5.8434987,-63.38601,7.0099974,0.57243156,-119.47541,9.832647,-2.0225387,114.81193,2.5129046,-1.3148491,-13.492206,-1.0290883,-3.2871802,-124.072876,-52.50019,-17.412943,112.731384,16.374636,-17.500237
14219,3.9885867,14.047462,7.5548806,139.09792,10.962719,5.95485,-63.397488,7.0197883,0.5741323,-119.48015,9.805943,-2.046131,114.80229,2.5186439,-1.3186971,-13.498493,-1.0162126,-3.2956858,-124.06542,-52.45595,-17.410568,112.74181,16.490582,-17.463877
14233,4.9623036,14.171357,7.35524,140.05635,10.924832,6.314982,-63.411777,6.998288,0.5782249,-119.4716,9.815849,-2.0478566,114.80261,2.5127544,-1.3149351,-13.4979515,-0.994567,-3.2912183,-124.0468,-52.408913,-17.411024,112.75034,16.634233,-17.434853
14247,5.9275584,14.127504,7.494823,140.91566,10.8153925,6.8377047,-63.414402,6.9765997,0.58289737,-119.46204,9.831792,-2.046064,114.79456,2.5185797,-1.3189341,-13.503759,-0.95922834,-3.2883177,-124.00534,-52.393867,-17.412758,112.75765,16.755735,-17.401703
14261,6.9065995,13.875887,7.89939,141.3767,10.920617,7.291699,-63.42842,6.980254,0.587883,-119.459595,9.850822,-2.0510592,114.79448,2.522348,-1.3130407,-13.510106,-0.9455359,-3.2898867,-123.93715,-52.40112,-17.415691,112.761986,16.882797,-17.37187
14275,7.814466,13.385583,8.516876,141.4871,11.293038,7.5769362,-63.451626,6.9746866,0.59040165,-119.4518,9.858174,-2.0623105,114.78675,2.5222838,-1.3132777,-13.517058,-0.9526708,-3.28898,-123.88347,-52.394615,-17.412619,112.77629,16.981262,-17.34945
14289,8.335577,13.714979,9.31001,141.40038,11.654587,7.68255,-63.453995,6.9781547,0.5959605,-119.43539,9.858377,-2.0609508,114.777435,2.5221336,-1.3133644,-13.519903,-0.96663773,-3.2875204,-123.82567,-52.391434,-17.418549,112.782585,17.04843,-17.336687
14303,8.247453,14.412875,9.74493,141.41064,11.79332,7.7684827,-63.465343,6.9820037,0.60132605,-119.42196,9.840473,-2.0701482,114.7697,2.5220692,-1.3136014,-13.519903,-0.96663773,-3.2875204,-123.75064,-52.392536,-17.415346,112.79388,17.070202,-17.329464
14317,7.890842,14.626402,9.621334,141.7461,11.759202,7.968159,-63.4682,6.9722075,0.5986734,-119.407036,9.81851,-2.0735307,114.77001,2.5161808,-1.3098375,-13.526453,-0.9598872,-3.2882648,-123.663025,-52.41518,-17.416517,112.79765,17.030617,-17.339882
14331,8.050878,14.294617,9.674713,142.50136,11.6491585,8.299041,-63.468384,6.9626036,0.5964023,-119.39355,9.809778,-2.0694916,114.76228,2.5161166,-1.310074,-13.532803,-0.9461946,-3.2898362,-123.5716,-52.42813,-17.417557,112.809425,16.966171,-17.350458
14345,8.948607,13.772197,10.068878,143.53644,11.399731,8.759508,-63.480236,6.953187,0.59355927,-119.37811,9.803947,-2.0716598,114.75297,2.5159667,-1.3101603,-13.53915,-0.93250227,-3.2914095,-123.50359,-52.43536,-17.420525,112.806725,16.915579,-17.363735
14359,10.250036,13.287603,10.481313,144.63174,11.146962,9.132625,-63.480125,6.947243,0.5972281,-119.369545,9.813857,-2.0733771,114.745224,2.5159023,-1.3103968,-13.552246,-0.9190032,-3.2929046,-123.450165,-52.428856,-17.417446,112.81931,16.911486,-17.359953
14374,11.518301,13.017602,10.66836,145.69695,10.9062805,9.407082,-63.48285,6.9315033,0.5982476,-119.3529,9.817544,-2.078034,114.74466,2.5239072,-1.3238186,-13.55178,-0.9059402,-3.3015015,-123.38766,-52.421425,-17.419037,112.82047,16.961843,-17.345226
14388,12.580671,12.907248,10.657693,146.7987,10.649149,9.670372,-63.497017,6.9040666,0.60603976,-119.34361,9.820841,-2.0834634,114.74426,2.5335655,-1.3216921,-13.551178,-0.88511336,-3.3039849,-123.31779,-52.42677,-17.420202,112.82887,17.045341,-17.331522
14402,13.611706,12.747294,10.628731,147.93394,10.428728,10.014383,-63.525375,6.8706903,0.61656964,-119.33502,9.830752,-2.0851762,114.73488,2.5371857,-1.3158877,-13.550505,-0.8651082,-3.31341,-123.24687,-52.437546,-17.417189,112.84296,17.1438,-17.308937
14415,14.793336,12.462875,10.700009,149.06934,10.281939,10.5210495,-63.565563,6.8279014,0.6242937,-119.328224,9.832087,-2.0999453,114.73685,2.5276136,-1.3181643,-13.556721,-0.8436541,-3.308876,-123.205894,-52.422512,-17.418865,112.85381,17.259945,-17.273357
14430,16.013378,12.191999,10.917107,150.17818,10.263272,11.212529,-63.580513,6.7835307,0.61798817,-119.33811,9.820564,-2.1233118,114.7276,2.5236912,-1.3241423,-13.5630665,-0.8299644,-3.3104582,-123.21862,-52.36301,-17.417887,112.860214,17.407503,-17.237577
14444,17.137373,12.087561,11.368314,151.19652,10.33832,12.03705,-63.583267,6.789286,0.61394155,-119.343315,9.777756,-2.148169,114.71994,2.519853,-1.3302702,-13.569483,-0.8154521,-3.3051002,-123.2396,-52.285282,-17.42143,112.86827,17.571362,-17.200644
14457,18.139894,12.134628,12.069067,152.06625,10.35814,12.965447,-63.583534,6.7641296,0.6130948,-119.35976,9.719576,-2.1746397,114.702805,2.5234091,-1.3247029,-13.575229,-0.78093696,-3.3091726,-123.2307,-52.23338,-17.420244,112.87753,17.709373,-17.167093
14472,18.926603,11.997529,12.839417,152.73187,10.325985,13.877209,-63.595562,6.7450986,0.6080186,-119.3512,9.729492,-2.1763623,114.694664,2.533004,-1.3228179,-13.574226,-0.74622744,-3.3133178,-123.17231,-52.235645,-17.42192,112.892296,17.808088,-17.145477
14486,19.45543,11.824479,13.609501,153.23943,10.429269,14.609639,-63.598095,6.738974,0.61132514,-119.34362,9.7333765,-2.181608,114.68535,2.5328526,-1.3229047,-13.574702,-0.7592876,-3.3047183,-123.08338,-52.25641,-17.421339,112.88457,17.885334,-17.113478
14501,19.846794,11.532554,14.174369,153.76117,11.097022,14.932574,-63.60949,6.764316,0.61161256,-119.32796,9.731048,-2.189799,114.678,2.5231276,-1.3252635,-13.5758295,-0.8017627,-3.3066852,-123.02424,-52.245434,-17.428814,112.91214,17.967833,-17.104252
14515,20.209429,11.904958,14.20841,154.2661,12.560865,14.941872,-63.609306,6.773925,0.61387134,-119.31469,9.709685,-2.1930265,114.668686,2.5229766,-1.3253498,-13.578687,-0.81571966,-3.3052213,-122.95296,-52.243008,-17.431534,112.91767,18.008902,-17.093164
14528,20.526041,13.314473,13.736761,154.67542,14.762078,15.006014,-63.612324,6.754523,0.6089839,-119.28938,9.706236,-2.1850986,114.67018,2.5268373,-1.3196117,-13.584632,-0.7881453,-3.3084664,-122.85204,-52.266384,-17.42965,112.936195,17.97336,-17.109318
14543,20.738596,15.2603,13.327163,154.80737,17.722881,15.482362,-63.62103,6.7585626,0.6147336,-119.28105,9.712666,-2.180808,114.662506,2.5229974,-1.3257382,-13.591379,-0.7883401,-3.308395,-122.7846,-52.2736,-17.432604,112.922035,17.856747,-17.122831
14557,20.784327,17.032436,13.060071,154.61658,20.948397,16.306637,-63.62367,6.758378,0.61436325,-119.264404,9.716372,-2.1854742,114.65288,2.5287309,-1.3295939,-13.59198,-0.8091665,-3.3059046,-122.74098,-52.262184,-17.42816,112.930435,17.751509,-17.146196
14570,20.604805,18.449047,12.734928,154.16304,23.609495,16.74701,-63.635136,6.7681727,0.61606455,-119.24796,9.716591,-2.1841326,114.64505,2.5324414,-1.3239434,-13.585834,-0.8297986,-3.3034883,-122.67283,-52.25617,-17.436876,112.935875,17.706095,-17.151955
14585,20.337448,20.032656,12.462971,153.56259,25.520414,16.97351,-63.6466,6.777968,0.61776406,-119.2352,9.705328,-2.1896677,114.63605,2.5264053,-1.3202593,-13.586637,-0.8575675,-3.3001692,-122.575,-52.275932,-17.441038,112.94218,17.743208,-17.14686
14599,19.965544,21.45518,12.241376,152.9546,26.689325,17.195623,-63.64896,6.8029394,0.61822486,-119.211845,9.689816,-2.1888072,114.635735,2.5322895,-1.3240298,-13.587106,-0.870628,-3.2915676,-122.478905,-52.303463,-17.44363,112.9586,17.797829,-17.138811
14614,19.470938,22.351038,12.365093,152.5307,27.443556,17.537058,-63.66032,6.8067975,0.6235991,-119.18968,9.664782,-2.1854804,114.62766,2.5381086,-1.328039,-13.586637,-0.8575675,-3.3001692,-122.39766,-52.311413,-17.443478,112.971214,17.819853,-17.132853
14627,19.039064,22.963783,12.924666,152.27899,28.08083,17.94118,-63.66032,6.8067975,0.6235991,-119.169,9.643817,-2.187985,114.61984,2.5418208,-1.3223898,-13.593383,-0.8577613,-3.3000932,-122.29247,-52.337948,-17.450785,112.97797,17.766533,-17.150503
14642,18.842533,23.411121,13.536213,152.03094,28.83254,18.26395,-63.672043,6.791437,0.62446564,-119.15566,9.622457,-2.1912546,114.61052,2.5416691,-1.322477,-13.593583,-0.8647034,-3.299263,-122.16647,-52.391186,-17.448929,112.97929,17.654243,-17.170902
14656,18.755342,24.026114,14.033109,151.75455,29.645283,18.403069,-63.67214,6.7758894,0.6258916,-119.13131,9.612972,-2.1868844,114.61209,2.541756,-1.3226286,-13.606005,-0.8312064,-3.3102064,-122.062874,-52.425438,-17.454721,112.99085,17.539484,-17.196741
14670,18.6046,24.788015,14.343807,151.42659,30.310392,18.357681,-63.672405,6.750731,0.62506396,-119.12566,9.604814,-2.199207,114.60269,2.5453825,-1.3168287,-13.623908,-0.74766433,-3.313028,-122.00131,-52.418,-17.456253,112.98845,17.462809,-17.212366
14683,18.485775,25.274176,14.26885,151.04404,30.848454,18.12246,-63.675304,6.7253876,0.62386733,-119.11136,9.589482,-2.198953,114.59502,2.5415394,-1.3229547,-13.638459,-0.6995315,-3.3189142,-121.933395,-52.4119,-17.465036,112.993546,17.481716,-17.19756
14698,18.348398,25.61211,14.070065,150.55383,31.425222,17.776606,-63.675716,6.7276535,0.6142542,-119.10162,9.608929,-2.2031283,114.57795,2.5413225,-1.3232802,-13.657695,-0.665412,-3.3228838,-121.89032,-52.40052,-17.460602,113.00084,17.675585,-17.152319
