millis,A0,A1,A2,B0,B1,B2,C0,C1,C2,D0,D1,D2,E0,E1,E2
3509,-160.304,-27.989614,8.732703,105.73085,-18.775265,6.0076594,-10.544136,2.1292162,11.867595,112.67636,15.09499,-20.368341,132.012,7.7591686,4.666013
3520,166.04048,30.412996,-38.28767,105.73085,-18.775265,6.0076594,-10.544136,2.1292162,11.867595,112.67636,15.09499,-20.368341,132.012,7.7591686,4.666013
3528,-167.5865,-52.10907,36.400574,105.73085,-18.775265,6.0076594,-10.544136,2.1292162,11.867595,112.67636,15.09499,-20.368341,132.012,7.7591686,4.666013
3538,-176.49042,-33.71294,33.861908,105.73085,-18.775265,6.0076594,-10.544341,2.1286035,11.86067,112.67574,15.098981,-20.362442,132.012,7.7591686,4.666013
3549,-166.80508,23.751596,60.38336,105.73085,-18.775265,6.0076594,-10.544341,2.1286035,11.86067,112.67574,15.098981,-20.362442,132.012,7.7591686,4.666013
3560,-2.779728,1.7323564,74.629555,105.73117,-18.771084,6.0132813,-10.544341,2.1286035,11.86067,112.67574,15.098981,-20.362442,132.012,7.7591686,4.666013
3569,-28.714613,40.071213,49.895428,105.73085,-18.775265,6.0076594,-10.544341,2.1286035,11.86067,112.67574,15.098981,-20.362442,132.012,7.7591686,4.666013
3578,25.747395,-21.314804,61.9937,105.73085,-18.775265,6.0076594,-10.544341,2.1286035,11.86067,112.67574,15.098981,-20.362442,132.0101,7.75862,4.665947
3589,40.14793,-25.467314,60.313465,105.73085,-18.775265,6.0076594,-10.544136,2.1292162,11.867595,112.67574,15.098981,-20.362442,132.012,7.7591686,4.666013
3599,-37.02201,20.353954,69.50065,105.73085,-18.775265,6.0076594,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3609,-13.461833,16.79251,68.17281,105.73085,-18.775265,6.0076594,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3621,-25.968992,31.708729,57.302628,105.73085,-18.775265,6.0076594,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3627,-23.803463,27.2449,59.85371,105.73085,-18.775265,6.0076594,-10.544341,2.1286035,11.86067,112.67574,15.098981,-20.362442,132.012,7.7591686,4.666013
3638,-5.702125,4.110622,84.97619,105.740395,-18.776255,6.006942,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3649,-123.96011,47.136475,34.19607,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3659,-5.488319,1.3675541,82.31737,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3671,-165.27733,-15.030708,33.678364,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.00352,7.7592397,4.6654644
3679,-156.25293,34.010433,-10.950743,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.67574,15.098981,-20.362442,132.01277,7.75278,4.6688766
3689,-94.43935,-22.292957,6.0759845,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.67574,15.098981,-20.362442,132.01277,7.75278,4.6688766
3699,-10.849439,19.93263,17.79778,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3709,-2.941667,-23.491936,23.199375,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3720,4.0769396,-10.996609,35.466366,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3728,-3.90087,-50.36792,21.933744,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.67574,15.098981,-20.362442,132.0043,7.752852,4.6683273
3738,-8.946539,-13.15798,31.781433,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.67574,15.098981,-20.362442,132.01277,7.75278,4.6688766
3749,1.1213596,-14.771875,50.037804,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3758,13.121079,-25.385174,37.506428,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3769,6.802663,-20.607,43.088306,105.740395,-18.776255,6.006942,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3778,3.62299,-9.513058,42.972874,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.00352,7.7592397,4.6654644
3789,3.0567133,2.865876,-66.16772,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.00352,7.7592397,4.6654644
3799,7.2992167,12.534124,-74.698456,105.73117,-18.771084,6.0132813,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.00352,7.7592397,4.6654644
3809,4.66039,1.6141716,-55.51034,105.73117,-18.771084,6.0132813,-10.544136,2.1292162,11.867595,112.668495,15.091893,-20.35921,132.012,7.7591686,4.666013
3819,7.738995,12.968382,-76.415764,105.73117,-18.771084,6.0132813,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3829,-2.5962653,-18.07981,44.62888,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3838,-11.846243,-18.078598,40.965614,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.012,7.7591686,4.666013
3849,-0.17602018,-20.679651,39.133217,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3858,64.51321,-63.586838,-6.6890554,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3869,66.47226,-4.2153535,24.26136,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3880,-171.57175,-11.920103,-26.527626,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3888,-174.43478,57.54538,-14.847451,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3899,-177.1023,-3.9775162,69.028275,105.74072,-18.77207,6.012564,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3909,179.3998,52.346645,-30.759382,105.73838,-18.777548,6.0165477,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3922,-85.61438,39.742447,49.69445,105.73838,-18.777548,6.0165477,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3930,-179.67732,16.657215,61.585453,105.73838,-18.777548,6.0165477,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
3938,-2.465921,18.983196,66.786674,105.73838,-18.777548,6.0165477,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
3949,14.997175,-21.591412,60.88761,105.73838,-18.777548,6.0165477,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
3959,0.27837795,3.8844595,72.58247,105.73838,-18.777548,6.0165477,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
3969,-14.987975,14.990075,73.85845,105.73838,-18.777548,6.0165477,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
3980,-17.775959,29.84037,59.799187,105.73806,-18.78173,6.0109262,-10.544136,2.1292162,11.867595,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
3988,-5.361141,2.0933743,74.15294,105.73838,-18.777548,6.0165477,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
3998,-175.61707,36.668003,51.655937,105.73838,-18.777548,6.0165477,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.01277,7.75278,4.6688766
4009,-179.15778,-13.1003685,11.440114,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4020,15.683116,36.02856,41.70121,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4030,-5.7578673,12.8331175,45.327362,105.74072,-18.77207,6.012564,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4038,-0.80133235,14.499996,47.65526,105.740395,-18.776255,6.006942,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4048,-5.839131,-10.899113,-60.525845,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4060,-3.196258,-1.739006,-49.21642,105.73806,-18.78173,6.0109262,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4069,-11.137982,-21.896954,-61.35636,105.73806,-18.78173,6.0109262,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4080,-1.4873383,-6.190221,-66.80693,105.73806,-18.78173,6.0109262,-10.551151,2.1293118,11.86047,112.66732,15.097449,-20.364176,132.0043,7.752852,4.6683273
4088,-15.323877,-19.787113,-56.534245,105.73806,-18.78173,6.0109262,-10.551151,2.1293118,11.86047,112.66299,15.102951,-20.366043,132.0043,7.752852,4.6683273
4099,0.5587328,6.462491,-72.75646,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4109,-4.143171,-2.8918896,-68.19763,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66299,15.102951,-20.366043,132.0043,7.752852,4.6683273
4120,-8.019228,-13.2073,-76.791275,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4130,-11.807851,-21.22812,-67.452446,105.73806,-18.78173,6.0109262,-10.544341,2.1286035,11.86067,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4139,-3.303017,-2.9815757,-65.45273,105.73838,-18.777548,6.0165477,-10.551151,2.1293118,11.86047,112.66299,15.102951,-20.366043,132.0043,7.752852,4.6683273
4149,-5.4202514,-10.617807,-39.033653,105.73838,-18.777548,6.0165477,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4159,-5.5230155,-10.844946,-33.822273,105.73838,-18.777548,6.0165477,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4172,-3.9387274,-2.3679469,-53.449203,105.73838,-18.777548,6.0165477,-10.544341,2.1286035,11.86067,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4180,-1.6546493,-6.969123,-65.54582,105.73838,-18.777548,6.0165477,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4188,-2.2259471,-6.341519,-73.968155,105.73693,-18.781048,6.009962,-10.544545,2.1279907,11.853747,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4199,-17.636686,-23.87832,-62.087803,105.73693,-18.781048,6.009962,-10.551151,2.1293118,11.86047,112.66575,15.0974245,-20.362625,132.0043,7.752852,4.6683273
4209,-5.1517873,-2.7001734,-63.44971,105.73927,-18.775572,6.005979,-10.544341,2.1286035,11.86067,112.66512,15.101411,-20.356728,132.0043,7.752852,4.6683273
4220,-21.339306,-28.85294,-18.20642,105.73693,-18.781048,6.009962,-10.551151,2.1293118,11.86047,112.66512,15.101411,-20.356728,132.0043,7.752852,4.6683273
4230,-3.9974394,-7.6296825,-74.1969,105.73693,-18.781048,6.009962,-10.544341,2.1286035,11.86067,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4238,-17.725853,1.4536527,-12.891044,105.73693,-18.781048,6.009962,-10.551151,2.1293118,11.86047,112.66512,15.101411,-20.356728,132.0043,7.752852,4.6683273
4249,-15.242013,15.437005,-8.601875,105.73693,-18.781048,6.009962,-10.544341,2.1286035,11.86067,112.66512,15.101411,-20.356728,132.0043,7.752852,4.6683273
4259,-26.067421,-20.612162,9.22216,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4270,-13.467941,-2.439579,29.454866,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4279,-0.81596625,-45.199547,-7.0929365,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4288,-10.548107,20.752504,-0.46666256,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4298,4.7724466,4.864702,-84.56007,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4309,-28.16252,-19.269793,-23.097822,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66237,15.10694,-20.360142,132.0043,7.752852,4.6683273
4319,13.4003,32.8947,-38.751442,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4329,6.7802825,1.2672192,-73.117485,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4340,3.1335416,22.411469,-9.619116,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4349,-6.7386584,-22.860329,-64.462654,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4359,-0.5319089,-10.829552,-44.716454,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4369,-39.080883,-24.004772,-27.726278,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4380,-8.349574,7.767306,35.057507,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4390,-3.0911067,-18.925812,37.92579,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.666695,15.101439,-20.358276,132.0043,7.752852,4.6683273
4399,-18.735758,10.87566,25.972029,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66732,15.097449,-20.364176,132.0043,7.752852,4.6683273
4409,-19.940163,-16.54923,-17.625158,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66732,15.097449,-20.364176,132.0043,7.752852,4.6683273
4419,-13.846469,7.5320396,13.544079,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4430,-4.9590883,-21.415155,30.166847,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4440,1.9087083,-11.756653,3.4831305,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4449,-32.20767,-18.731127,-17.109125,105.74648,-18.782038,6.009244,-10.550944,2.129925,11.8673935,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4459,-18.75166,22.408974,19.211432,105.74648,-18.782038,6.009244,-10.550944,2.129925,11.8673935,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4470,-9.518358,5.544958,6.876356,105.74648,-18.782038,6.009244,-10.550944,2.129925,11.8673935,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4480,-11.693908,-13.415622,-20.586294,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4489,-9.304563,4.734027,-0.042800214,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4499,-4.9378333,-20.947853,28.104652,105.74648,-18.782038,6.009244,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4508,-7.814655,8.492559,47.374935,105.744125,-18.787512,6.013226,-10.551151,2.1293118,11.86047,112.66457,15.102978,-20.36759,132.0043,7.752852,4.6683273
4519,-6.2175245,7.5589223,51.788383,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4529,2.8762562,-7.072995,60.461483,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4540,1.198192,-9.104175,67.0092,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.65395,15.10541,-20.361874,132.0043,7.752852,4.6683273
4549,-3.713009,6.252405,77.17438,105.744125,-18.787512,6.013226,-10.551664,2.1368535,11.866725,112.65395,15.10541,-20.361874,132.0043,7.752852,4.6683273
4559,9.477155,-14.800415,72.45459,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4569,4.2477474,2.3428698,59.430294,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4580,-2.1352117,6.688663,78.588165,105.744125,-18.787512,6.013226,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4591,0.53044814,-0.9597497,88.702866,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.65395,15.10541,-20.361874,132.0043,7.752852,4.6683273
4598,4.4126434,-6.280876,80.7164,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.65395,15.10541,-20.361874,132.0043,7.752852,4.6683273
4609,5.4798365,-7.808505,65.809814,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4620,5.6024294,-8.307821,70.82964,105.744125,-18.787512,6.013226,-10.550944,2.129925,11.8673935,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4629,0.5824024,-1.5902258,79.00448,105.744125,-18.787512,6.013226,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4640,0.6299418,-0.930764,88.13939,105.74648,-18.782038,6.009244,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4649,3.6221457,-6.5013905,82.60212,105.744125,-18.787512,6.013226,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.0043,7.752852,4.6683273
4659,9.90089,-2.6570768,52.814297,105.74648,-18.782038,6.009244,-10.551664,2.1368535,11.866725,112.6567,15.09988,-20.358458,132.00508,7.746464,4.6711907
4669,-2.826935,6.7742863,63.202175,105.744446,-18.783335,6.018848,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.00508,7.746464,4.6711907
4680,1.6418486,0.485149,70.53716,105.744446,-18.783335,6.018848,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.00508,7.746464,4.6711907
4689,-2.583317,5.857212,69.962906,105.744446,-18.783335,6.018848,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.00508,7.746464,4.6711907
4698,-4.2775335,-10.009596,-74.773346,105.7468,-18.777857,6.014866,-10.551664,2.1368535,11.866725,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
4709,11.351378,-7.069426,55.747135,105.744446,-18.783335,6.018848,-10.551664,2.1368535,11.866725,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
4718,9.268053,-21.548643,52.557438,105.744446,-18.783335,6.018848,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.00508,7.746464,4.6711907
4730,-7.420265,-5.3865323,-55.47933,105.744446,-18.783335,6.018848,-10.551664,2.1368535,11.866725,112.66395,15.106967,-20.361692,132.00508,7.746464,4.6711907
4740,1.3778917,2.385834,-81.982994,105.744125,-18.787512,6.013226,-10.551459,2.1374664,11.873649,112.66395,15.106967,-20.361692,132.00508,7.746464,4.6711907
4749,-11.843609,-21.273682,-65.29749,105.744125,-18.787512,6.013226,-10.551459,2.1374664,11.873649,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
4759,5.5250425,7.2440968,-57.649414,105.744125,-18.787512,6.013226,-10.551459,2.1374664,11.873649,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
4768,3.0510676,2.9397373,44.35576,105.744125,-18.787512,6.013226,-10.551459,2.1374664,11.873649,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
4780,-1.5937036,-4.4575043,-71.969635,105.744446,-18.783335,6.018848,-10.551459,2.1374664,11.873649,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
4790,7.8379145,-1.0075942,46.186543,105.744446,-18.783335,6.018848,-10.551459,2.1374664,11.873649,112.65395,15.10541,-20.361874,132.00508,7.746464,4.6711907
